30 
1  997  307  79  225  
2  997  502  8  327  
3  900  976  755  1  
4  864  98  649  409  
5  801  115  251  857  
6  725  363  959  35  
7  713  592  420  275  
8  689  984  63  124  
9  680  482  242  564  
10  664  137  684  571  
11  635  850  436  115  
12  544  925  276  161  
13  476  734  894  40  
14  456  645  203  723  
15  379  675  191  781  
16  350  977  354  100  
17  335  296  708  689  
18  334  206  752  714  
19  319  527  26  991  
20  313  994  127  207  
21  296  773  208  720  
22  231  991  604  26  
23  161  818  703  349  
24  152  899  16  972  
25  121  115  164  1000  
26  45  798  880  347  
27  37  909  951  114  
28  26  953  699  407  
29  13  747  383  976  
30  13  443  993  530  
