40 
1  981  193  673  52  
2  981  610  9  521  
3  976  604  489  16  
4  950  118  101  820  
5  949  148  131  693  
6  933  84  660  291  
7  906  475  688  42  
8  871  681  12  764  
9  853  370  506  223  
10  850  472  828  46  
11  824  854  198  169  
12  754  101  733  489  
13  684  252  342  754  
14  629  551  191  622  
15  597  942  195  153  
16  591  312  234  865  
17  567  453  705  316  
18  559  842  114  489  
19  544  420  807  182  
20  528  916  799  10  
21  500  302  492  708  
22  493  655  351  453  
23  483  870  183  400  
24  475  36  999  119  
25  469  635  58  899  
26  468  494  885  109  
27  457  777  85  828  
28  444  988  66  302  
29  443  890  543  123  
30  409  545  870  145  
31  371  30  980  563  
32  352  964  162  313  
33  263  554  301  819  
34  258  410  641  628  
35  191  881  76  874  
36  154  222  276  992  
37  124  844  427  606  
38  70  623  276  960  
39  32  916  994  27  
40  26  106  927  967  
